"IdSensore","NomeTipoSensore","UnitaMisura","Idstazione","NomeStazione","Quota","Provincia","Comune","Storico","DataStart","DataStop","Utm_Nord","UTM_Est","lat","lng","Location"
"5521","Biossido di Azoto","µg/m³","518","Galliate strada del Piaggio","153","NO","Galliate","S","07/12/1992","04/01/2017","5034980","479423","45.489564","8.737792","POINT (8.737792 45.489564)"
"10321","Biossido di Azoto","µg/m³","707","Mortara v. Trento","108","PV","Mortara","S","04/10/2007","12/05/2021","5011280","479925","45.25473597","8.74415572","POINT (8.74415572 45.25473597)"
"6787","Biossido di Zolfo","µg/m³","653","Brescia v.Ziziola","125","BS","Brescia","S","15/10/1997","04/01/2012","5040836","595170","45.51456611","10.21846492","POINT (10.21846492 45.51456611)"
"6328","Ossidi di Azoto","µg/m³","501","Milano v.Marche","129","MI","Milano","N","18/09/1980",,"5038105","514918","45.49631883","9.19093444","POINT (9.19093444 45.49631883)"
"12601","Nikel","ng/m³","655","Darfo Boario Terme v. De Amicis","221","BS","Darfo Boario Terme","S","18/04/2008","31/12/2023","5080789","591371","45.87460256","10.17736553","POINT (10.17736553 45.87460256)"
"12693","Piombo","ng/m³","560","Varese v.Copelli","383","VA","Varese","N","01/04/2008",,"5073728","486035","45.8169745","8.82024911","POINT (8.82024911 45.8169745)"
"6631","Particolato Totale Sospeso","µg/m³","601","Montanaso Lombardo SP 202","84","LO","Montanaso Lombardo","S","13/01/2000","29/07/2004","5020391","535459","45.33613419","9.45255314","POINT (9.45255314 45.33613419)"
"12638","Arsenico","ng/m³","548","Milano v.Senato","118","MI","Milano","N","09/07/2008",,"5035238","515435","45.470501","9.19746075","POINT (9.19746075 45.470501)"
"6784","Ossidi di Azoto","µg/m³","652","Brescia v.Turati","154","BS","Brescia","N","01/10/1999",,"5043626","596168","45.53953611","10.23178722","POINT (10.23178722 45.53953611)"
"6278","Ossidi di Azoto","µg/m³","613","Spino d'Adda SP1","80","CR","Spino d'Adda","S","13/01/2000","13/04/2006","5026365","538310","45.3897555","9.48941425","POINT (9.48941425 45.3897555)"
"5615","Biossido di Zolfo","µg/m³","512","Carate Brianza v.De Gasperi","250","MB","Carate Brianza","S","27/10/1994","21/10/2003","5057635","518272","45.672017","9.234603","POINT (9.234603 45.672017)"
"5958","Biossido di Azoto","µg/m³","629","Crema v.XI febbraio","79","CR","Crema","N","01/11/1992",,"5023885","555127","45.36631075","9.70395139","POINT (9.70395139 45.36631075)"
"5510","Biossido di Azoto","µg/m³","507","Villasanta v. A. Volta","176","MB","Villasanta","S","13/02/1990","20/06/2010","5050610","523948","45.60862236","9.30711961","POINT (9.30711961 45.60862236)"
"5543","Biossido di Azoto","µg/m³","540","Garbagnate Milanese v. Villoresi","175","MI","Garbagnate Milanese","S","11/12/1992","30/07/2018","5046467","506105","45.57171961","9.07824492","POINT (9.07824492 45.57171961)"
"5681","Biossido di Zolfo","µg/m³","577","Calolziocorte c.so Dante","215","LC","Calolziocorte","S","01/06/1993","28/11/2002","5072149","533373","45.80210114","9.42947022","POINT (9.42947022 45.80210114)"
"6799","Biossido di Zolfo","µg/m³","654","Sarezzo v.Minelli","269","BS","Sarezzo","S","18/02/1990","30/01/2007","5055826","593900","45.64962671","10.20509022","POINT (10.20509022 45.64962671)"
"10350","Ozono","µg/m³","532","Cuggiono v. Languria","156","MI","Cuggiono","S","28/02/2007","01/01/2017","5038680","484723","45.50148956","8.80445883","POINT (8.80445883 45.50148956)"
"10347","Particelle sospese PM2.5","µg/m³","670","Mantova S.Agnese","22","MN","Mantova","N","21/12/2007",,"5002356","641122","45.16057658","10.79557331","POINT (10.79557331 45.16057658)"
"5522","Biossido di Azoto","µg/m³","519","Tribiano","94","MI","Tribiano","S","17/09/1993","13/04/2006","5028070","529033","45.40554908","9.37099244","POINT (9.37099244 45.40554908)"
"6686","Biossido di Zolfo","µg/m³","642","Pavia v. Folperti","77","PV","Pavia","N","01/06/2002",,"5004590","512932","45.19468231","9.16464919","POINT (9.16464919 45.19468231)"
"12662","Arsenico","ng/m³","681","Moggio Loc. Penscei","1194","LC","Moggio","N","14/06/2008",,"5084478","538586","45.91279097","9.49754261","POINT (9.49754261 45.91279097)"
"5701","Biossido di Zolfo","µg/m³","567","Chiavenna v.Cerletti","333","SO","Chiavenna","S","27/10/1993","18/01/2007","5129768","530454","46.32081378","9.39559186","POINT (9.39559186 46.32081378)"
"5550","Biossido di Azoto","µg/m³","547","Milano Parco Lambro","123","MI","Milano","S","21/04/1995","30/07/2018","5038480","519323","45.49958569","9.24732731","POINT (9.24732731 45.49958569)"
"6298","Ossidi di Azoto","µg/m³","529","Cinisello Balsamo v.Lincoln","149","MI","Cinisello Balsamo","S","24/11/1988","01/01/2017","5044335","517778","45.55232831","9.22776572","POINT (9.22776572 45.55232831)"
"5512","Biossido di Azoto","µg/m³","509","Rivolta d'Adda v.Beccaria","101","CR","Rivolta d'Adda","S","01/01/1991","01/01/2018","5035130","539972","45.46855439","9.51135561","POINT (9.51135561 45.46855439)"
"6419","Ossidi di Azoto","µg/m³","629","Crema v.XI febbraio","79","CR","Crema","N","01/01/2002",,"5023885","555127","45.36631075","9.70395139","POINT (9.70395139 45.36631075)"
"12591","Piombo","ng/m³","669","Brescia Villaggio Sereno","70","BS","Brescia","N","01/04/2008",,"5040636","593101","45.51306214","10.19190606","POINT (10.19190606 45.51306214)"
"10451","Ossidi di Azoto","µg/m³","1265","Lodi S.Alberto","76","LO","Lodi","N","03/08/2009",,"5016706","538829","45.30278678","9.49528589","POINT (9.49528589 45.30278678)"
"5533","Biossido di Azoto","µg/m³","530","Agrate Brianza v.Ferrario","162","MB","Agrate Brianza","S","13/02/1990","30/07/2018","5046977","527628","45.575778","9.354094","POINT (9.354094 45.575778)"
"5798","Monossido di Carbonio","mg/m³","561","Como v.Cattaneo","202","CO","Como","N","17/02/1991",,"5073500","505203","45.81504217","9.06697886","POINT (9.06697886 45.81504217)"
"5757","PM10","µg/m³","590","Ponte San Pietro v. Moiolo","225","BG","Ponte San Pietro","S","28/01/2000","17/10/2002","5060449","545762","45.69608872","9.58779631","POINT (9.58779631 45.69608872)"
"6736","Particolato Totale Sospeso","µg/m³","645","Voghera v.Repubblica","100","PV","Voghera","S","07/03/2002","01/10/2006","4981380","500562","44.98587178","9.00714089","POINT (9.00714089 44.98587178)"
"5735","Ozono","µg/m³","576","Merate v. Madonna di Loreto","279","LC","Merate","S","17/02/1991","15/03/2022","5060569","531623","45.69795956","9.40619194","POINT (9.40619194 45.69795956)"
"10511","Monossido di Carbonio","mg/m³","1269","Dalmine v.Verdi","207","BG","Dalmine","N","12/02/2010",,"5055304","546847","45.64971","9.60123469","POINT (9.60123469 45.64971)"
"5717","Ozono","µg/m³","531","Pioltello Limito","114","MI","Pioltello","N","13/05/1989",,"5036730","525583","45.48363242","9.32736196","POINT (9.32736196 45.48363242)"
"6362","Ossidi di Azoto","µg/m³","519","Tribiano","94","MI","Tribiano","S","17/09/1993","13/04/2006","5028070","529033","45.40554908","9.37099244","POINT (9.37099244 45.40554908)"
"5574","Biossido di Azoto","µg/m³","571","Bormio v.Monte Braulio","1225","SO","Bormio","N","01/11/1993",,"5147136","605598","46.46952397","10.37543275","POINT (10.37543275 46.46952397)"
"6238","Ossidi di Azoto","µg/m³","562","Mariano Comense v.le Lombardia","256","CO","Mariano Comense","S","01/01/1991","01/03/2015","5059472","514067","45.68865731","9.18065777","POINT (9.18065777 45.68865731)"
"10280","Biossido di Zolfo","µg/m³","705","Milano Pascal Città Studi","122","MI","Milano","N","16/06/2007",,"5036190","518405","45.478347","9.231667","POINT (9.231667 45.478347)"
"5824","Monossido di Carbonio","mg/m³","541","Limbiate v. F. Turati","181","MB","Limbiate","S","23/11/1994","01/07/2011","5049330","509823","45.590961","9.139417","POINT (9.139417 45.590961)"
"5566","Biossido di Azoto","µg/m³","563","Fino Mornasco SP27 casa dell'Alpino","304","CO","Fino Mornasco","S","08/01/1992","30/07/2018","5066055","503313","45.74804547","9.04259906","POINT (9.04259906 45.74804547)"
"5733","Ozono","µg/m³","574","Lecco v. Amendola","214","LC","Lecco","S","17/02/1991","28/03/2007","5077479","530713","45.85019631","9.39558125","POINT (9.39558125 45.85019631)"
"6775","Biossido di Azoto","µg/m³","651","Brescia v.Triumplina","175","BS","Brescia","S","15/01/1999","19/10/2005","5047187","596090","45.57159144","10.23148892","POINT (10.23148892 45.57159144)"
"5834","Monossido di Carbonio","mg/m³","548","Milano v.Senato","118","MI","Milano","N","01/05/1995",,"5035238","515435","45.470501","9.19746075","POINT (9.19746075 45.470501)"
"9832","PM10 (SM2005)","µg/m³","671","Mantova Tridolino","22","MN","Mantova","S","28/12/2004","31/01/2024","5001664","646147","45.153328","10.859272","POINT (10.859272 45.153328)"
"9976","PM10 (SM2005)","µg/m³","679","Valmadrera v.Pozzi","247","LC","Valmadrera","N","11/02/2006",,"5076576","527307","45.84221272","9.35166247","POINT (9.35166247 45.84221272)"
"10088","Biossido di Azoto","µg/m³","696","Monzambano campo sportivo","88","MN","Monzambano","S","01/12/2006","01/08/2020","5027572","632338","45.38915861","10.69058081","POINT (10.69058081 45.38915861)"
"10001","Ossidi di Azoto","µg/m³","683","Cassano d'Adda 2-v.Milano","133","MI","Cassano d'Adda","N","17/02/2006",,"5041567","540293","45.52647322","9.515991","POINT (9.515991 45.52647322)"
"12665","Benzo(a)pirene","ng/m³","681","Moggio Loc. Penscei","1194","LC","Moggio","N","15/06/2008",,"5084478","538586","45.91279097","9.49754261","POINT (9.49754261 45.91279097)"
"6814","Biossido di Zolfo","µg/m³","656","Gambara v.Parma","47","BS","Gambara","S","16/02/1990","04/01/2012","5011493","601945","45.24955194","10.29913","POINT (10.29913 45.24955194)"
"6919","PM10 (SM2005)","µg/m³","561","Como v.Cattaneo","202","CO","Como","N","04/01/2000",,"5073500","505203","45.81504217","9.06697886","POINT (9.06697886 45.81504217)"
"5629","Biossido di Zolfo","µg/m³","541","Limbiate v. F. Turati","181","MB","Limbiate","S","24/11/1994","12/10/1999","5049330","509823","45.590961","9.139417","POINT (9.139417 45.590961)"
"10006","Biossido di Zolfo","µg/m³","684","Truccazzano via Fornasino","105","MI","Truccazzano","S","17/02/2006","01/01/2018","5036889","536835","45.48455958","9.47134686","POINT (9.47134686 45.48455958)"
"30129","Ammoniaca","µg/m³","631","Piadena v. Cavour","30","CR","Piadena","S","09/07/2013","27/03/2014","4998295","608506","45.12979431","10.37983739","POINT (10.37983739 45.12979431)"
"9921","Ossidi di Azoto","µg/m³","667","Marmirolo Bosco Fontana","22","MN","Marmirolo","S","05/06/2004","30/07/2018","5007554","636848","45.20818653","10.74264811","POINT (10.74264811 45.20818653)"
"10027","PM10 (SM2005)","µg/m³","685","Calusco d'Adda v. Caduti sul Lavoro","273","BG","Calusco d'Adda","N","30/06/2006",,"5059767","537706","45.69043647","9.48426111","POINT (9.48426111 45.69043647)"
"17162","Particelle sospese PM2.5","µg/m³","681","Moggio Loc. Penscei","1194","LC","Moggio","N","20/10/2012",,"5084478","538586","45.91279097","9.49754261","POINT (9.49754261 45.91279097)"
"10505","Ossidi di Azoto","µg/m³","1269","Dalmine v.Verdi","207","BG","Dalmine","N","12/02/2010",,"5055304","546847","45.64971","9.60123469","POINT (9.60123469 45.64971)"
"5542","Biossido di Azoto","µg/m³","539","Milano v.Liguria","115","MI","Milano","N","24/10/1991",,"5032273","513134","45.44386047","9.16794489","POINT (9.16794489 45.44386047)"
"5548","Biossido di Azoto","µg/m³","545","Motta Visconti v. De Gasperi","100","MI","Motta Visconti","N","17/03/1998",,"5014273","499103","45.28196356","8.98857592","POINT (8.98857592 45.28196356)"
"6623","Particolato Totale Sospeso","µg/m³","574","Lecco v. Amendola","214","LC","Lecco","S","17/02/1991","01/11/1999","5077479","530713","45.85019631","9.39558125","POINT (9.39558125 45.85019631)"
"20829","Ossidi di Azoto","µg/m³","9157","Erba - Buccinigo","335","CO","Erba","N","15/05/2025",,"5072335","516241","45.80439096","9.20901588","POINT (9.20901588 45.80439096)"
"6326","Ossidi di Azoto","µg/m³","546","Magenta v. F. Turati","137","MI","Magenta","N","22/04/1995",,"5034328","490635","45.46242074","8.88021388","POINT (8.88021388 45.46242074)"
"10049","Biossido di Zolfo","µg/m³","689","Galliavola v. Marconi","87","PV","Galliavola","S","01/01/2007","01/01/2017","4993533","485861","45.09512986","8.82032142","POINT (8.82032142 45.09512986)"
"9798","Monossido di Carbonio","mg/m³","670","Mantova S.Agnese","22","MN","Mantova","N","28/12/2004",,"5002356","641122","45.16057658","10.79557331","POINT (10.79557331 45.16057658)"
"9875","Ossidi di Azoto","µg/m³","674","Monza v.Machiavelli","162","MB","Monza","N","21/10/2005",,"5047450","521343","45.574117","9.263808","POINT (9.263808 45.574117)"
"6945","PM10 (SM2005)","µg/m³","633","Soresina v. Landriani","70","CR","Soresina","N","04/02/2000",,"5014860","567712","45.28398","9.86340258","POINT (9.86340258 45.28398)"
"9919","Ossidi di Azoto","µg/m³","666","Porto Mantovano v. Gianni Rodari","29","MN","Porto Mantovano","S","05/06/2004","30/07/2018","5006244","641169","45.19554761","10.79727231","POINT (10.79727231 45.19554761)"
"6625","Particolato Totale Sospeso","µg/m³","576","Merate v. Madonna di Loreto","279","LC","Merate","S","17/02/1991","01/11/1999","5060569","531623","45.69795956","9.40619194","POINT (9.40619194 45.69795956)"
"6826","Biossido di Azoto","µg/m³","657","Lonato del Garda v.del Marchesino","180","BS","Lonato del Garda","N","16/02/1990",,"5035536","615762","45.46375819","10.48078183","POINT (10.48078183 45.46375819)"
"9963","PM10 (SM2005)","µg/m³","508","Cassano d'Adda v.di Vona","133","MI","Cassano d'Adda","S","01/01/2006","12/12/2017","5040847","540004","45.52000944","9.51223153","POINT (9.51223153 45.52000944)"
"10085","Particelle sospese PM2.5","µg/m³","695","Ponti sul Mincio v.San Martino","113","MN","Ponti sul Mincio","N","12/01/2007",,"5030184","631718","45.41277633","10.68336214","POINT (10.68336214 45.41277633)"
"5609","Biossido di Azoto","µg/m³","606","San Giuliano Milanese via Milano","97","MI","San Giuliano Milanese","N","13/01/2000",,"5027003","522127","45.39619767","9.28269897","POINT (9.28269897 45.39619767)"
"5504","Biossido di Azoto","µg/m³","501","Milano v.Marche","129","MI","Milano","N","18/09/1980",,"5038105","514918","45.49631883","9.19093444","POINT (9.19093444 45.49631883)"
"6690","Ossidi di Azoto","µg/m³","642","Pavia v. Folperti","77","PV","Pavia","N","01/06/2002",,"5004590","512932","45.19468231","9.16464919","POINT (9.16464919 45.19468231)"
"10346","Particelle sospese PM2.5","µg/m³","707","Mortara v. Trento","108","PV","Mortara","S","01/12/2007","12/05/2021","5011280","479925","45.25473597","8.74415572","POINT (8.74415572 45.25473597)"
"6300","Ossidi di Azoto","µg/m³","544","Cormano v. Edison","153","MI","Cormano","N","24/10/1994",,"5044180","512693","45.547597","9.166983","POINT (9.166983 45.547597)"
"5948","Biossido di Azoto","µg/m³","625","Casalmaggiore v.Volta","23","CR","Casalmaggiore","S","19/05/1996","21/02/2007","4981793","612537","44.98066517","10.42738161","POINT (10.42738161 44.98066517)"
"12022","Particelle sospese PM2.5","µg/m³","1297","Spinadesco v.Battisti","48","CR","Spinadesco","N","16/02/2011",,"5000087","573153","45.15047339","9.93059842","POINT (9.93059842 45.15047339)"
"10327","Biossido di Zolfo","µg/m³","708","Parona v. della Miseria","112","PV","Parona","N","15/08/2007",,"5014300","480733","45.28194289","8.75433614","POINT (8.75433614 45.28194289)"
"12629","Benzo(a)pirene","ng/m³","705","Milano Pascal Città Studi","122","MI","Milano","N","02/04/2008",,"5036190","518405","45.478347","9.231667","POINT (9.231667 45.478347)"
"6762","Biossido di Zolfo","µg/m³","649","Brescia v.Broletto","149","BS","Brescia","S","01/01/1983","06/06/2000","5043674","595467","45.54006456","10.22281989","POINT (10.22281989 45.54006456)"
"9804","Ossidi di Azoto","µg/m³","670","Mantova S.Agnese","22","MN","Mantova","N","23/04/2006",,"5002356","641122","45.16057658","10.79557331","POINT (10.79557331 45.16057658)"
"5575","Biossido di Azoto","µg/m³","572","Morbegno v.Cortivacci","262","SO","Morbegno","N","13/01/1999",,"5108901","543736","46.135486","9.56624","POINT (9.56624 46.135486)"
"10479","Particelle sospese PM2.5","µg/m³","1267","Turano Lodigiano v. Gramsci","65","LO","Turano Lodigiano","S","03/08/2009","31/03/2017","5010942","548751","45.25028636","9.62126692","POINT (9.62126692 45.25028636)"
"10411","Monossido di Carbonio","mg/m³","1263","Villa di Serio v. Glera","280","BG","Villa di Serio","S","07/10/2008","12/09/2011","5064969","557447","45.727881","9.738481","POINT (9.738481 45.727881)"
"5568","Biossido di Azoto","µg/m³","565","Cantù v.Meucci","369","CO","Cantù","N","15/02/1994",,"5064150","509783","45.73083728","9.12573936","POINT (9.12573936 45.73083728)"
"6689","Monossido di Carbonio","mg/m³","642","Pavia v. Folperti","77","PV","Pavia","S","01/06/2002","04/01/2012","5004590","512932","45.19468231","9.16464919","POINT (9.16464919 45.19468231)"
"20104","Particelle sospese PM2.5","µg/m³","592","Treviglio p.zza Insurrezione","191","BG","Treviglio","N","01/03/2015",,"5040815","546236","45.51933533","9.59201917","POINT (9.59201917 45.51933533)"
"20154","Ozono","µg/m³","690","Mezzana Bigli loc. Casoni","73","PV","Mezzana Bigli","N","20/11/2013",,"4990697","489679","45.06966728","8.86890217","POINT (8.86890217 45.06966728)"
"10096","Benzene","µg/m³","697","Borgofranco sul Po loc. Bonizzo","14","MN","Borgofranco sul Po","S","29/11/2006","01/01/2018","4990430","671752","45.04650286","11.18094889","POINT (11.18094889 45.04650286)"
"9888","Monossido di Carbonio","mg/m³","583","Bergamo v.Meucci","249","BG","Bergamo","S","11/03/2005","01/01/2023","5059922","550116","45.69104328","9.64366092","POINT (9.64366092 45.69104328)"
"9854","Monossido di Carbonio","mg/m³","672","Cornale v.Libertà","74","PV","Cornale","N","29/07/2005",,"4987406","493238","45.04008561","8.91415717","POINT (8.91415717 45.04008561)"
"10129","Ossidi di Azoto","µg/m³","700","Melara v. dell'Artigianato","12","RO","Melara","S","29/11/2006",,"4992347","673928","45.06321458","11.20922257","POINT (11.20922257 45.06321458)"
"5508","Biossido di Azoto","µg/m³","505","Legnano v.Diaz","199","MI","Legnano","S","10/01/1990","30/07/2018","5049180","493668","45.595389","8.922039","POINT (8.922039 45.595389)"
"6005","Benzene","µg/m³","627","Cremona P.zza Cadorna","39","CR","Cremona","N","16/05/2002",,"4998110","579872","45.13195042","10.01574064","POINT (10.01574064 45.13195042)"
"20591","BlackCarbon","µg/m³","574","Lecco v. Amendola","214","LC","Lecco","N","08/05/2023",,"5077479","530713","45.85019631","9.39558125","POINT (9.39558125 45.85019631)"
"9831","PM10 (SM2005)","µg/m³","670","Mantova S.Agnese","22","MN","Mantova","N","30/12/2004",,"5002356","641122","45.16057658","10.79557331","POINT (10.79557331 45.16057658)"
"20924","BlackCarbon","µg/m³","560","Varese v.Copelli","383","VA","Varese","N","16/07/2025",,"5073728","486035","45.8169745","8.82024911","POINT (8.82024911 45.8169745)"
"17083","Nikel","ng/m³","569","Sondrio v.Mazzini","307","SO","Sondrio","S","01/04/2008","26/12/2011","5113078","567173","46.16797103","9.87014581","POINT (9.87014581 46.16797103)"
"6604","Particolato Totale Sospeso","µg/m³","589","Nembro v.Locatelli","309","BG","Nembro","S","05/06/1991","13/06/2005","5065779","559162","45.74304147","9.76054592","POINT (9.76054592 45.74304147)"
"6230","Ossidi di Azoto","µg/m³","565","Cantù v.Meucci","369","CO","Cantù","N","01/07/1994",,"5064150","509783","45.73083728","9.12573936","POINT (9.12573936 45.73083728)"
"30162","Ossidi di Azoto","µg/m³","669","Brescia Villaggio Sereno","70","BS","Brescia","N","22/01/2013",,"5040636","593101","45.51306214","10.19190606","POINT (10.19190606 45.51306214)"
"20566","PM10 (SM2005)","µg/m³","626","Corte de' Cortesi con Cignone v. Villa Strada Forca","57","CR","Corte de' Cortesi con Cignone","N","18/11/2022",,"5014380","578919","45.27848997","10.00620528","POINT (10.00620528 45.27848997)"
"5532","Biossido di Azoto","µg/m³","529","Cinisello Balsamo v.Lincoln","149","MI","Cinisello Balsamo","N","24/11/1988",,"5044335","517778","45.55232831","9.22776572","POINT (9.22776572 45.55232831)"
"5807","Monossido di Carbonio","mg/m³","576","Merate v. Madonna di Loreto","279","LC","Merate","S","24/12/1991","01/01/2018","5060569","531623","45.69795956","9.40619194","POINT (9.40619194 45.69795956)"
"5836","Monossido di Carbonio","mg/m³","538","Settimo Milanese v. Della Libertà","132","MI","Settimo Milanese","S","28/07/1992","14/07/2011","5036306","504444","45.48027247","9.05686386","POINT (9.05686386 45.48027247)"
"12685","Arsenico","ng/m³","633","Soresina v. Landriani","70","CR","Soresina","N","01/04/2008",,"5014860","567712","45.28398","9.86340258","POINT (9.86340258 45.28398)"
"6426","Ossidi di Azoto","µg/m³","631","Piadena v. Cavour","30","CR","Piadena","S","16/02/2002","30/07/2018","4998295","608506","45.12979431","10.37983739","POINT (10.37983739 45.12979431)"
"12639","Cadmio","ng/m³","548","Milano v.Senato","118","MI","Milano","N","09/07/2008",,"5035238","515435","45.470501","9.19746075","POINT (9.19746075 45.470501)"
"6853","Biossido di Zolfo","µg/m³","660","Ospitaletto v. XXV aprile","155","BS","Ospitaletto","S","16/02/1990","16/09/2003","5044985","584681","45.55325867","10.08492175","POINT (10.08492175 45.55325867)"
"6715","Biossido di Azoto","µg/m³","644","Vigevano v.Petrarca","107","PV","Vigevano","S","24/01/2004","02/02/2012","5019220","489053","45.32640825","8.86031156","POINT (8.86031156 45.32640825)"
"20496","PM10 (SM2005)","µg/m³","1801","Brescia v.Tartaglia","151","BS","Brescia","N","08/12/2020",,"5043948","594556","45.54264789","10.21120522","POINT (10.21120522 45.54264789)"
"5647","Biossido di Zolfo","µg/m³","528","Milano Verziere","116","MI","Milano","S","07/12/1988","01/03/2004","5034443","515270","45.46334886","9.19532511","POINT (9.19532511 45.46334886)"
"6306","Ossidi di Azoto","µg/m³","518","Galliate strada del Piaggio","153","NO","Galliate","S","07/12/1992","01/01/2017","5034980","479423","45.489564","8.737792","POINT (8.737792 45.489564)"
"10077","PM10 (SM2005)","µg/m³","694","Salionze v. Campagna Rossa","109","VR","Salionze","S","29/11/2006",,"5029205","635124","45.40331803","10.72660167","POINT (10.72660167 45.40331803)"
"5612","Biossido di Zolfo","µg/m³","530","Agrate Brianza v.Ferrario","162","MB","Agrate Brianza","S","14/02/1990","05/05/2006","5046977","527628","45.575778","9.354094","POINT (9.354094 45.575778)"
"5659","Biossido di Zolfo","µg/m³","589","Nembro v.Locatelli","309","BG","Nembro","S","05/06/1991","31/05/2003","5065779","559162","45.74304147","9.76054592","POINT (9.76054592 45.74304147)"
"6651","Particolato Totale Sospeso","µg/m³","503","Milano P.zza Zavattari","122","MI","Milano","S","11/05/1990","01/08/1999","5035847","511082","45.47606529","9.14178666","POINT (9.14178666 45.47606529)"
"17290","PM10 (SM2005)","µg/m³","1374","Monza Parco","181","MB","Monza","N","15/02/2013",,"5049780","521452","45.603072","9.276156","POINT (9.276156 45.603072)"
"17038","Arsenico","ng/m³","583","Bergamo v.Meucci","249","BG","Bergamo","N","13/01/2012",,"5059922","550116","45.69104328","9.64366092","POINT (9.64366092 45.69104328)"
"10399","Particelle sospese PM2.5","µg/m³","583","Bergamo v.Meucci","249","BG","Bergamo","N","20/12/2008",,"5059922","550116","45.69104328","9.64366092","POINT (9.64366092 45.69104328)"
"6608","Particolato Totale Sospeso","µg/m³","592","Treviglio p.zza Insurrezione","191","BG","Treviglio","S","05/06/1991","28/01/2000","5040815","546236","45.51933533","9.59201917","POINT (9.59201917 45.51933533)"
"10005","Biossido di Azoto","µg/m³","684","Truccazzano via Fornasino","105","MI","Truccazzano","S","17/02/2006","01/01/2018","5036889","536835","45.48455958","9.47134686","POINT (9.47134686 45.48455958)"
"5640","Biossido di Zolfo","µg/m³","516","Robecchetto con Induno v. Pertini","135","MI","Robecchetto con Induno","S","08/03/1982","18/01/2010","5040503","481768","45.51782742","8.76656744","POINT (8.76656744 45.51782742)"
"6827","Biossido di Zolfo","µg/m³","657","Lonato del Garda v.del Marchesino","180","BS","Lonato del Garda","S","16/02/1990","18/08/2004","5035536","615762","45.46375819","10.48078183","POINT (10.48078183 45.46375819)"
"5603","Biossido di Azoto","µg/m³","600","Lodi v.Vignati","80","LO","Lodi","N","30/12/1999",,"5017060","538042","45.30601628","9.48527511","POINT (9.48527511 45.30601628)"
"6779","Ossidi di Azoto","µg/m³","651","Brescia v.Triumplina","175","BS","Brescia","S","16/01/1999","18/10/2005","5047187","596090","45.57159144","10.23148892","POINT (10.23148892 45.57159144)"
"6953","PM10 (SM2005)","µg/m³","659","Odolo v.Praes","349","BS","Odolo","N","23/06/2000",,"5055661","608260","45.64605175","10.38929672","POINT (10.38929672 45.64605175)"
"20569","Monossido di Carbonio","mg/m³","1801","Brescia v.Tartaglia","151","BS","Brescia","N","03/01/2023",,"5043948","594556","45.54264789","10.21120522","POINT (10.21120522 45.54264789)"
"6840","Ossidi di Azoto","µg/m³","658","Manerbio v.Solferino","66","BS","Manerbio","S","28/08/1992","03/03/2015","5022465","589673","45.34995906","10.14475383","POINT (10.14475383 45.34995906)"
"6807","Biossido di Zolfo","µg/m³","655","Darfo Boario Terme v. De Amicis","221","BS","Darfo Boario Terme","S","01/01/1999","13/11/2009","5080789","591371","45.87460256","10.17736553","POINT (10.17736553 45.87460256)"
"12596","Arsenico","ng/m³","609","Casirate d'Adda v. Cimitero","108","BG","Casirate d'Adda","N","24/04/2008",,"5038450","543458","45.49822794","9.55624181","POINT (9.55624181 45.49822794)"
"5694","Biossido di Zolfo","µg/m³","602","Melegnano v.Predabissi","83","MI","Melegnano","S","13/01/2000","08/11/2007","5022361","525789","45.35428881","9.32924395","POINT (9.32924395 45.35428881)"
"6240","Ossidi di Azoto","µg/m³","566","Olgiate Comasco v.Roma","404","CO","Olgiate Comasco","S","01/02/1995","15/04/2010","5070038","497388","45.78389908","8.96640489","POINT (8.96640489 45.78389908)"
"6766","Ossidi di Azoto","µg/m³","649","Brescia v.Broletto","149","BS","Brescia","N","05/08/1992",,"5043674","595467","45.54006456","10.22281989","POINT (10.22281989 45.54006456)"
"20571","PM10 (SM2005)","µg/m³","665","Viadana v. Cavalli","37","MN","Viadana","N","18/01/2023",,"4975705","619759","44.92469933","10.51750417","POINT (10.51750417 44.92469933)"
"6296","Ossidi di Azoto","µg/m³","508","Cassano d'Adda v.di Vona","133","MI","Cassano d'Adda","S","14/12/1984","01/01/2018","5040847","540004","45.52000944","9.51223153","POINT (9.51223153 45.52000944)"
"6640","Particolato Totale Sospeso","µg/m³","531","Pioltello Limito","114","MI","Pioltello","S","05/06/1989","20/02/1998","5036730","525583","45.48363242","9.32736196","POINT (9.32736196 45.48363242)"
"12675","Cadmio","ng/m³","1264","Sondrio v.Paribelli","290","SO","Sondrio","N","01/04/2008",,"5113073","567873","46.16785664","9.87921169","POINT (9.87921169 46.16785664)"
"6422","Monossido di Carbonio","mg/m³","630","Crema v.Indipendenza","78","CR","Crema","S","03/11/1999","03/04/2007","5024212","553035","45.36941556","9.67727511","POINT (9.67727511 45.36941556)"
"5801","Monossido di Carbonio","mg/m³","562","Mariano Comense v.le Lombardia","256","CO","Mariano Comense","S","18/12/1991","04/01/2012","5059472","514067","45.68865731","9.18065777","POINT (9.18065777 45.68865731)"
"6947","PM10 (SM2005)","µg/m³","643","Pavia p.zza Minerva","77","PV","Pavia","N","06/06/2002",,"5003660","511522","45.18633544","9.14667703","POINT (9.14667703 45.18633544)"
